,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,env1,tot_val
12913,4.0,2.0,2.0,0,1.0,1.0,2,3,5.0,0,2
12914,4.0,2.0,2.0,0,1.0,1.0,2,3,7.0,0,3
12915,4.0,2.0,2.0,0,1.0,1.0,2,4,1.0,0,5
12916,4.0,2.0,2.0,0,1.0,1.0,2,4,2.0,0,4
12917,4.0,2.0,2.0,0,1.0,1.0,3,1,1.0,0,3
12918,4.0,2.0,2.0,0,1.0,1.0,3,1,2.0,0,1
12919,4.0,2.0,2.0,0,1.0,1.0,3,2,1.0,0,5
12920,4.0,2.0,2.0,0,1.0,1.0,3,2,2.0,0,4
12921,4.0,2.0,2.0,0,1.0,1.0,3,3,1.0,0,5
12922,4.0,2.0,2.0,0,1.0,1.0,3,3,2.0,0,5
12923,4.0,2.0,2.0,0,1.0,1.0,3,3,3.0,0,2
12924,4.0,2.0,2.0,0,1.0,1.0,3,3,5.0,0,3
12925,4.0,2.0,2.0,0,1.0,1.0,3,3,7.0,0,3
12926,4.0,2.0,2.0,0,1.0,1.0,3,4,1.0,0,5
12927,4.0,2.0,2.0,0,1.0,1.0,3,4,2.0,0,4
12928,4.0,2.0,2.0,0,1.0,1.0,4,2,1.0,0,4
12929,4.0,2.0,2.0,0,1.0,1.0,4,2,2.0,0,3
12930,4.0,2.0,2.0,0,1.0,1.0,4,3,1.0,0,5
12931,4.0,2.0,2.0,0,1.0,1.0,4,3,2.0,0,4
12932,4.0,2.0,2.0,0,1.0,1.0,4,3,3.0,0,1
12933,4.0,2.0,2.0,0,1.0,1.0,4,3,5.0,0,2
12934,4.0,2.0,2.0,0,1.0,1.0,4,3,7.0,0,1
12935,4.0,2.0,2.0,0,1.0,1.0,4,4,1.0,0,5
12936,4.0,2.0,2.0,0,1.0,1.0,4,4,2.0,0,4
12937,4.0,2.0,2.0,0,1.0,1.0,4,4,5.0,0,1
12938,4.0,2.0,2.0,0,1.0,2.0,0,1,1.0,0,4
12939,4.0,2.0,2.0,0,1.0,2.0,0,1,2.0,0,3
12940,4.0,2.0,2.0,0,1.0,2.0,0,1,3.0,0,1
12941,4.0,2.0,2.0,0,1.0,2.0,0,1,6.0,0,1
12942,4.0,2.0,2.0,0,1.0,2.0,0,2,1.0,0,5
12943,4.0,2.0,2.0,0,1.0,2.0,0,2,2.0,0,5
12944,4.0,2.0,2.0,0,1.0,2.0,0,2,3.0,0,2
12945,4.0,2.0,2.0,0,1.0,2.0,0,2,5.0,0,3
12946,4.0,2.0,2.0,0,1.0,2.0,0,2,6.0,0,1
12947,4.0,2.0,2.0,0,1.0,2.0,0,2,7.0,0,4
12948,4.0,2.0,2.0,0,1.0,2.0,0,3,1.0,0,5
12949,4.0,2.0,2.0,0,1.0,2.0,0,3,2.0,0,5
12950,4.0,2.0,2.0,0,1.0,2.0,0,3,3.0,0,1
12951,4.0,2.0,2.0,0,1.0,2.0,0,3,5.0,0,4
12952,4.0,2.0,2.0,0,1.0,2.0,0,3,6.0,0,3
12953,4.0,2.0,2.0,0,1.0,2.0,0,3,7.0,0,4
12954,4.0,2.0,2.0,0,1.0,2.0,0,4,1.0,0,5
12955,4.0,2.0,2.0,0,1.0,2.0,0,4,2.0,0,4
12956,4.0,2.0,2.0,0,1.0,2.0,0,4,5.0,0,2
12957,4.0,2.0,2.0,0,1.0,2.0,1,1,1.0,0,3
12958,4.0,2.0,2.0,0,1.0,2.0,1,1,7.0,0,1
12959,4.0,2.0,2.0,0,1.0,2.0,1,2,1.0,0,4
12960,4.0,2.0,2.0,0,1.0,2.0,1,2,2.0,0,1
12961,4.0,2.0,2.0,0,1.0,2.0,1,3,1.0,0,5
12962,4.0,2.0,2.0,0,1.0,2.0,1,3,2.0,0,4
12963,4.0,2.0,2.0,0,1.0,2.0,1,4,1.0,0,3
12964,4.0,2.0,2.0,0,1.0,2.0,1,4,2.0,0,1
12965,4.0,2.0,2.0,0,1.0,2.0,2,2,1.0,0,4
12966,4.0,2.0,2.0,0,1.0,2.0,2,2,2.0,0,1
12967,4.0,2.0,2.0,0,1.0,2.0,2,3,1.0,0,4
12968,4.0,2.0,2.0,0,1.0,2.0,2,3,2.0,0,3
12969,4.0,2.0,2.0,0,1.0,2.0,2,4,1.0,0,3
12970,4.0,2.0,2.0,0,1.0,2.0,2,4,2.0,0,1
12971,4.0,2.0,2.0,0,1.0,2.0,3,2,1.0,0,3
12972,4.0,2.0,2.0,0,1.0,2.0,3,3,1.0,0,4
12973,4.0,2.0,2.0,0,1.0,2.0,3,3,2.0,0,3
12974,4.0,2.0,2.0,0,1.0,2.0,3,4,1.0,0,3
12975,4.0,2.0,2.0,0,1.0,2.0,3,4,2.0,0,1
12976,4.0,2.0,2.0,0,1.0,2.0,4,2,1.0,0,1
12977,4.0,2.0,2.0,0,1.0,2.0,4,2,2.0,0,1
12978,4.0,2.0,2.0,0,1.0,2.0,4,3,1.0,0,3
12979,4.0,2.0,2.0,0,1.0,2.0,4,4,1.0,0,3
12980,4.0,2.0,2.0,0,1.0,3.0,0,1,1.0,0,4
12981,4.0,2.0,2.0,0,1.0,3.0,0,1,2.0,0,3
12982,4.0,2.0,2.0,0,1.0,3.0,0,2,1.0,0,5
12983,4.0,2.0,2.0,0,1.0,3.0,0,2,2.0,0,5
12984,4.0,2.0,2.0,0,1.0,3.0,0,2,3.0,0,1
12985,4.0,2.0,2.0,0,1.0,3.0,0,2,5.0,0,3
12986,4.0,2.0,2.0,0,1.0,3.0,0,2,6.0,0,3
12987,4.0,2.0,2.0,0,1.0,3.0,0,2,7.0,0,4
12988,4.0,2.0,2.0,0,1.0,3.0,0,3,1.0,0,5
12989,4.0,2.0,2.0,0,1.0,3.0,0,3,2.0,0,5
12990,4.0,2.0,2.0,0,1.0,3.0,0,3,3.0,0,3
12991,4.0,2.0,2.0,0,1.0,3.0,0,3,5.0,0,4
12992,4.0,2.0,2.0,0,1.0,3.0,0,3,6.0,0,3
12993,4.0,2.0,2.0,0,1.0,3.0,0,3,7.0,0,4
12994,4.0,2.0,2.0,0,1.0,3.0,0,4,1.0,0,5
12995,4.0,2.0,2.0,0,1.0,3.0,0,4,2.0,0,4
12996,4.0,2.0,2.0,0,1.0,3.0,0,4,5.0,0,1
12997,4.0,2.0,2.0,0,1.0,3.0,0,4,7.0,0,2
12998,4.0,2.0,2.0,0,1.0,3.0,1,1,1.0,0,3
12999,4.0,2.0,2.0,0,1.0,3.0,1,1,2.0,0,2
13000,4.0,2.0,2.0,0,1.0,3.0,1,2,1.0,0,4
13001,4.0,2.0,2.0,0,1.0,3.0,1,2,2.0,0,3
13002,4.0,2.0,2.0,0,1.0,3.0,1,3,1.0,0,5
13003,4.0,2.0,2.0,0,1.0,3.0,1,3,2.0,0,4
13004,4.0,2.0,2.0,0,1.0,3.0,1,3,7.0,0,1
13005,4.0,2.0,2.0,0,1.0,3.0,1,4,1.0,0,4
13006,4.0,2.0,2.0,0,1.0,3.0,1,4,2.0,0,2
13007,4.0,2.0,2.0,0,1.0,3.0,2,1,1.0,0,1
13008,4.0,2.0,2.0,0,1.0,3.0,2,2,1.0,0,4
13009,4.0,2.0,2.0,0,1.0,3.0,2,2,2.0,0,3
13010,4.0,2.0,2.0,0,1.0,3.0,2,3,1.0,0,4
13011,4.0,2.0,2.0,0,1.0,3.0,2,3,2.0,0,3
13012,4.0,2.0,2.0,0,1.0,3.0,2,3,5.0,0,1
13013,4.0,2.0,2.0,0,1.0,3.0,2,4,1.0,0,3
13014,4.0,2.0,2.0,0,1.0,3.0,2,4,2.0,0,3
13015,4.0,2.0,2.0,0,1.0,3.0,3,2,1.0,0,3
13016,4.0,2.0,2.0,0,1.0,3.0,3,2,2.0,0,1
13017,4.0,2.0,2.0,0,1.0,3.0,3,3,1.0,0,4
13018,4.0,2.0,2.0,0,1.0,3.0,3,3,2.0,0,3
13019,4.0,2.0,2.0,0,1.0,3.0,3,4,1.0,0,3
13020,4.0,2.0,2.0,0,1.0,3.0,3,4,2.0,0,1
13021,4.0,2.0,2.0,0,1.0,3.0,4,3,1.0,0,3
13022,4.0,2.0,2.0,0,1.0,3.0,4,3,2.0,0,1
13023,4.0,2.0,2.0,0,1.0,3.0,4,4,1.0,0,3
13024,4.0,2.0,2.0,0,1.0,3.0,4,4,2.0,0,1
13025,4.0,2.0,2.0,0,1.0,4.0,0,2,1.0,0,5
13026,4.0,2.0,2.0,0,1.0,4.0,0,2,2.0,0,4
13027,4.0,2.0,2.0,0,1.0,4.0,0,2,5.0,0,1
13028,4.0,2.0,2.0,0,1.0,4.0,0,2,7.0,0,3
13029,4.0,2.0,2.0,0,1.0,4.0,0,3,1.0,0,5
13030,4.0,2.0,2.0,0,1.0,4.0,0,3,2.0,0,5
13031,4.0,2.0,2.0,0,1.0,4.0,0,3,4.0,0,1
13032,4.0,2.0,2.0,0,1.0,4.0,0,3,5.0,0,1
13033,4.0,2.0,2.0,0,1.0,4.0,0,3,7.0,0,3
13034,4.0,2.0,2.0,0,1.0,4.0,0,4,1.0,0,4
13035,4.0,2.0,2.0,0,1.0,4.0,0,4,2.0,0,1
13036,4.0,2.0,2.0,0,1.0,4.0,1,1,1.0,0,1
13037,4.0,2.0,2.0,0,1.0,4.0,1,2,1.0,0,3
13038,4.0,2.0,2.0,0,1.0,4.0,1,3,1.0,0,3
13039,4.0,2.0,2.0,0,1.0,4.0,1,3,2.0,0,2
13040,4.0,2.0,2.0,0,1.0,4.0,1,4,2.0,0,2
13041,4.0,2.0,2.0,0,1.0,4.0,2,2,1.0,0,3
13042,4.0,2.0,2.0,0,1.0,4.0,2,2,2.0,0,1
13043,4.0,2.0,2.0,0,1.0,4.0,2,3,1.0,0,1
13044,4.0,2.0,2.0,0,1.0,4.0,2,3,2.0,0,1
13045,4.0,2.0,2.0,0,1.0,4.0,2,4,2.0,0,1
13046,4.0,2.0,2.0,0,1.0,4.0,3,3,1.0,0,3
13047,4.0,2.0,2.0,0,1.0,4.0,3,3,2.0,0,1
13048,4.0,2.0,2.0,0,1.0,4.0,4,3,1.0,0,3
13049,4.0,2.0,2.0,0,2.0,1.0,0,1,1.0,0,5
13050,4.0,2.0,2.0,0,2.0,1.0,0,1,2.0,0,3
13051,4.0,2.0,2.0,0,2.0,1.0,0,1,3.0,0,1
13052,4.0,2.0,2.0,0,2.0,1.0,0,2,1.0,0,5
13053,4.0,2.0,2.0,0,2.0,1.0,0,2,2.0,0,5
13054,4.0,2.0,2.0,0,2.0,1.0,0,2,3.0,0,2
13055,4.0,2.0,2.0,0,2.0,1.0,0,2,5.0,0,3
13056,4.0,2.0,2.0,0,2.0,1.0,0,2,6.0,0,3
13057,4.0,2.0,2.0,0,2.0,1.0,0,2,7.0,0,4
13058,4.0,2.0,2.0,0,2.0,1.0,0,3,1.0,0,5
13059,4.0,2.0,2.0,0,2.0,1.0,0,3,2.0,0,5
13060,4.0,2.0,2.0,0,2.0,1.0,0,3,3.0,0,4
13061,4.0,2.0,2.0,0,2.0,1.0,0,3,4.0,0,3
13062,4.0,2.0,2.0,0,2.0,1.0,0,3,5.0,0,4
13063,4.0,2.0,2.0,0,2.0,1.0,0,3,6.0,0,2
13064,4.0,2.0,2.0,0,2.0,1.0,0,3,7.0,0,4
13065,4.0,2.0,2.0,0,2.0,1.0,0,4,1.0,0,5
13066,4.0,2.0,2.0,0,2.0,1.0,0,4,2.0,0,5
13067,4.0,2.0,2.0,0,2.0,1.0,0,4,5.0,0,2
13068,4.0,2.0,2.0,0,2.0,1.0,0,4,7.0,0,3
13069,4.0,2.0,2.0,0,2.0,1.0,1,1,1.0,0,4
13070,4.0,2.0,2.0,0,2.0,1.0,1,1,2.0,0,3
13071,4.0,2.0,2.0,0,2.0,1.0,1,2,1.0,0,5
13072,4.0,2.0,2.0,0,2.0,1.0,1,2,2.0,0,4
13073,4.0,2.0,2.0,0,2.0,1.0,1,3,1.0,0,5
13074,4.0,2.0,2.0,0,2.0,1.0,1,3,2.0,0,4
13075,4.0,2.0,2.0,0,2.0,1.0,1,3,3.0,0,1
13076,4.0,2.0,2.0,0,2.0,1.0,1,4,1.0,0,4
13077,4.0,2.0,2.0,0,2.0,1.0,1,4,2.0,0,4
13078,4.0,2.0,2.0,0,2.0,1.0,2,1,1.0,0,3
13079,4.0,2.0,2.0,0,2.0,1.0,2,1,2.0,0,1
13080,4.0,2.0,2.0,0,2.0,1.0,2,2,1.0,0,5
13081,4.0,2.0,2.0,0,2.0,1.0,2,2,2.0,0,4
13082,4.0,2.0,2.0,0,2.0,1.0,2,2,4.0,0,1
13083,4.0,2.0,2.0,0,2.0,1.0,2,2,7.0,0,1
13084,4.0,2.0,2.0,0,2.0,1.0,2,3,1.0,0,5
13085,4.0,2.0,2.0,0,2.0,1.0,2,3,2.0,0,4
13086,4.0,2.0,2.0,0,2.0,1.0,2,3,3.0,0,1
13087,4.0,2.0,2.0,0,2.0,1.0,2,3,7.0,0,2
13088,4.0,2.0,2.0,0,2.0,1.0,2,4,1.0,0,4
13089,4.0,2.0,2.0,0,2.0,1.0,2,4,2.0,0,3
13090,4.0,2.0,2.0,0,2.0,1.0,2,4,5.0,0,1
13091,4.0,2.0,2.0,0,2.0,1.0,3,2,1.0,0,4
13092,4.0,2.0,2.0,0,2.0,1.0,3,2,2.0,0,3
13093,4.0,2.0,2.0,0,2.0,1.0,3,2,7.0,0,1
13094,4.0,2.0,2.0,0,2.0,1.0,3,3,1.0,0,5
13095,4.0,2.0,2.0,0,2.0,1.0,3,3,2.0,0,4
13096,4.0,2.0,2.0,0,2.0,1.0,3,3,7.0,0,1
13097,4.0,2.0,2.0,0,2.0,1.0,3,4,1.0,0,3
13098,4.0,2.0,2.0,0,2.0,1.0,3,4,2.0,0,3
13099,4.0,2.0,2.0,0,2.0,1.0,4,2,1.0,0,1
13100,4.0,2.0,2.0,0,2.0,1.0,4,3,1.0,0,4
13101,4.0,2.0,2.0,0,2.0,1.0,4,3,2.0,0,4
13102,4.0,2.0,2.0,0,2.0,1.0,4,4,1.0,0,4
13103,4.0,2.0,2.0,0,2.0,1.0,4,4,2.0,0,1
13104,4.0,2.0,2.0,0,2.0,2.0,0,1,1.0,0,4
13105,4.0,2.0,2.0,0,2.0,2.0,0,1,2.0,0,2
13106,4.0,2.0,2.0,0,2.0,2.0,0,1,3.0,0,1
13107,4.0,2.0,2.0,0,2.0,2.0,0,2,1.0,0,5
13108,4.0,2.0,2.0,0,2.0,2.0,0,2,2.0,0,5
13109,4.0,2.0,2.0,0,2.0,2.0,0,2,5.0,0,3
13110,4.0,2.0,2.0,0,2.0,2.0,0,2,6.0,0,1
13111,4.0,2.0,2.0,0,2.0,2.0,0,2,7.0,0,3
13112,4.0,2.0,2.0,0,2.0,2.0,0,3,1.0,0,5
13113,4.0,2.0,2.0,0,2.0,2.0,0,3,2.0,0,5
13114,4.0,2.0,2.0,0,2.0,2.0,0,3,3.0,0,2
13115,4.0,2.0,2.0,0,2.0,2.0,0,3,4.0,0,2
13116,4.0,2.0,2.0,0,2.0,2.0,0,3,5.0,0,3
13117,4.0,2.0,2.0,0,2.0,2.0,0,3,6.0,0,2
13118,4.0,2.0,2.0,0,2.0,2.0,0,3,7.0,0,4
13119,4.0,2.0,2.0,0,2.0,2.0,0,4,1.0,0,5
13120,4.0,2.0,2.0,0,2.0,2.0,0,4,2.0,0,4
13121,4.0,2.0,2.0,0,2.0,2.0,1,1,1.0,0,3
13122,4.0,2.0,2.0,0,2.0,2.0,1,1,2.0,0,1
13123,4.0,2.0,2.0,0,2.0,2.0,1,2,1.0,0,4
13124,4.0,2.0,2.0,0,2.0,2.0,1,2,2.0,0,2
13125,4.0,2.0,2.0,0,2.0,2.0,1,3,1.0,0,4
13126,4.0,2.0,2.0,0,2.0,2.0,1,3,2.0,0,3
13127,4.0,2.0,2.0,0,2.0,2.0,1,4,1.0,0,3
13128,4.0,2.0,2.0,0,2.0,2.0,1,4,2.0,0,1
13129,4.0,2.0,2.0,0,2.0,2.0,2,1,1.0,0,1
13130,4.0,2.0,2.0,0,2.0,2.0,2,2,1.0,0,3
13131,4.0,2.0,2.0,0,2.0,2.0,2,3,1.0,0,3
13132,4.0,2.0,2.0,0,2.0,2.0,2,3,2.0,0,1
13133,4.0,2.0,2.0,0,2.0,2.0,2,4,1.0,0,2
13134,4.0,2.0,2.0,0,2.0,2.0,2,4,2.0,0,1
13135,4.0,2.0,2.0,0,2.0,2.0,3,1,1.0,0,1
13136,4.0,2.0,2.0,0,2.0,2.0,3,2,1.0,0,2
13137,4.0,2.0,2.0,0,2.0,2.0,3,3,1.0,0,3
13138,4.0,2.0,2.0,0,2.0,2.0,3,3,2.0,0,2
13139,4.0,2.0,2.0,0,2.0,2.0,3,3,7.0,0,1
13140,4.0,2.0,2.0,0,2.0,2.0,3,4,1.0,0,2
13141,4.0,2.0,2.0,0,2.0,2.0,4,3,1.0,0,1
13142,4.0,2.0,2.0,0,2.0,2.0,4,3,2.0,0,1
13143,4.0,2.0,2.0,0,2.0,3.0,0,1,1.0,0,4
13144,4.0,2.0,2.0,0,2.0,3.0,0,1,2.0,0,3
13145,4.0,2.0,2.0,0,2.0,3.0,0,1,6.0,0,1
13146,4.0,2.0,2.0,0,2.0,3.0,0,2,1.0,0,5
13147,4.0,2.0,2.0,0,2.0,3.0,0,2,2.0,0,5
13148,4.0,2.0,2.0,0,2.0,3.0,0,2,3.0,0,1
13149,4.0,2.0,2.0,0,2.0,3.0,0,2,5.0,0,4
13150,4.0,2.0,2.0,0,2.0,3.0,0,2,6.0,0,1
13151,4.0,2.0,2.0,0,2.0,3.0,0,2,7.0,0,4
13152,4.0,2.0,2.0,0,2.0,3.0,0,3,1.0,0,5
13153,4.0,2.0,2.0,0,2.0,3.0,0,3,2.0,0,5
13154,4.0,2.0,2.0,0,2.0,3.0,0,3,3.0,0,3
13155,4.0,2.0,2.0,0,2.0,3.0,0,3,4.0,0,1
13156,4.0,2.0,2.0,0,2.0,3.0,0,3,5.0,0,3
13157,4.0,2.0,2.0,0,2.0,3.0,0,3,7.0,0,4
13158,4.0,2.0,2.0,0,2.0,3.0,0,4,1.0,0,5
13159,4.0,2.0,2.0,0,2.0,3.0,0,4,2.0,0,4
13160,4.0,2.0,2.0,0,2.0,3.0,1,1,1.0,0,1
13161,4.0,2.0,2.0,0,2.0,3.0,1,1,2.0,0,2
13162,4.0,2.0,2.0,0,2.0,3.0,1,2,1.0,0,4
13163,4.0,2.0,2.0,0,2.0,3.0,1,2,2.0,0,3
13164,4.0,2.0,2.0,0,2.0,3.0,1,3,1.0,0,4
13165,4.0,2.0,2.0,0,2.0,3.0,1,3,2.0,0,3
13166,4.0,2.0,2.0,0,2.0,3.0,1,3,7.0,0,2
13167,4.0,2.0,2.0,0,2.0,3.0,1,4,1.0,0,3
13168,4.0,2.0,2.0,0,2.0,3.0,2,2,1.0,0,4
13169,4.0,2.0,2.0,0,2.0,3.0,2,2,2.0,0,1
13170,4.0,2.0,2.0,0,2.0,3.0,2,2,7.0,0,1
13171,4.0,2.0,2.0,0,2.0,3.0,2,3,1.0,0,4
13172,4.0,2.0,2.0,0,2.0,3.0,2,3,2.0,0,2
13173,4.0,2.0,2.0,0,2.0,3.0,2,4,1.0,0,3
13174,4.0,2.0,2.0,0,2.0,3.0,2,4,2.0,0,1
13175,4.0,2.0,2.0,0,2.0,3.0,3,2,1.0,0,2
13176,4.0,2.0,2.0,0,2.0,3.0,3,3,1.0,0,3
13177,4.0,2.0,2.0,0,2.0,3.0,3,3,2.0,0,1
13178,4.0,2.0,2.0,0,2.0,3.0,3,4,1.0,0,2
13179,4.0,2.0,2.0,0,2.0,3.0,4,2,1.0,0,1
13180,4.0,2.0,2.0,0,2.0,3.0,4,3,1.0,0,1
13181,4.0,2.0,2.0,0,2.0,3.0,4,3,2.0,0,1
13182,4.0,2.0,2.0,0,2.0,4.0,0,1,2.0,0,1
13183,4.0,2.0,2.0,0,2.0,4.0,0,2,1.0,0,5
13184,4.0,2.0,2.0,0,2.0,4.0,0,2,2.0,0,4
13185,4.0,2.0,2.0,0,2.0,4.0,0,2,7.0,0,1
13186,4.0,2.0,2.0,0,2.0,4.0,0,3,1.0,0,5
13187,4.0,2.0,2.0,0,2.0,4.0,0,3,2.0,0,5
13188,4.0,2.0,2.0,0,2.0,4.0,0,3,3.0,0,1
13189,4.0,2.0,2.0,0,2.0,4.0,0,3,7.0,0,3
13190,4.0,2.0,2.0,0,2.0,4.0,0,4,1.0,0,3
13191,4.0,2.0,2.0,0,2.0,4.0,0,4,2.0,0,2
13192,4.0,2.0,2.0,0,2.0,4.0,0,4,7.0,0,1
13193,4.0,2.0,2.0,0,2.0,4.0,1,1,2.0,0,1
13194,4.0,2.0,2.0,0,2.0,4.0,1,2,1.0,0,3
13195,4.0,2.0,2.0,0,2.0,4.0,1,3,1.0,0,2
13196,4.0,2.0,2.0,0,2.0,4.0,1,3,2.0,0,2
13197,4.0,2.0,2.0,0,2.0,4.0,1,4,2.0,0,2
13198,4.0,2.0,2.0,0,2.0,4.0,2,2,1.0,0,2
13199,4.0,2.0,2.0,0,2.0,4.0,2,3,1.0,0,1
13200,4.0,2.0,2.0,0,2.0,4.0,3,3,1.0,0,3
13201,4.0,2.0,2.0,0,2.0,4.0,3,3,2.0,0,1
13202,4.0,2.0,2.0,0,3.0,1.0,0,1,1.0,0,4
13203,4.0,2.0,2.0,0,3.0,1.0,0,1,2.0,0,1
13204,4.0,2.0,2.0,0,3.0,1.0,0,2,1.0,0,5
13205,4.0,2.0,2.0,0,3.0,1.0,0,2,2.0,0,4
13206,4.0,2.0,2.0,0,3.0,1.0,0,2,3.0,0,1
13207,4.0,2.0,2.0,0,3.0,1.0,0,2,7.0,0,3
13208,4.0,2.0,2.0,0,3.0,1.0,0,3,1.0,0,5
13209,4.0,2.0,2.0,0,3.0,1.0,0,3,2.0,0,5
13210,4.0,2.0,2.0,0,3.0,1.0,0,3,4.0,0,1
13211,4.0,2.0,2.0,0,3.0,1.0,0,3,5.0,0,1
13212,4.0,2.0,2.0,0,3.0,1.0,0,3,6.0,0,1
13213,4.0,2.0,2.0,0,3.0,1.0,0,3,7.0,0,2
13214,4.0,2.0,2.0,0,3.0,1.0,0,4,1.0,0,5
13215,4.0,2.0,2.0,0,3.0,1.0,0,4,2.0,0,4
13216,4.0,2.0,2.0,0,3.0,1.0,0,4,7.0,0,1
13217,4.0,2.0,2.0,0,3.0,1.0,1,1,1.0,0,3
13218,4.0,2.0,2.0,0,3.0,1.0,1,2,1.0,0,3
13219,4.0,2.0,2.0,0,3.0,1.0,1,3,1.0,0,4
13220,4.0,2.0,2.0,0,3.0,1.0,1,3,2.0,0,3
13221,4.0,2.0,2.0,0,3.0,1.0,1,4,1.0,0,3
13222,4.0,2.0,2.0,0,3.0,1.0,1,4,2.0,0,2
13223,4.0,2.0,2.0,0,3.0,1.0,2,1,1.0,0,1
13224,4.0,2.0,2.0,0,3.0,1.0,2,2,1.0,0,3
13225,4.0,2.0,2.0,0,3.0,1.0,2,3,1.0,0,3
13226,4.0,2.0,2.0,0,3.0,1.0,2,3,2.0,0,3
13227,4.0,2.0,2.0,0,3.0,1.0,2,4,1.0,0,2
13228,4.0,2.0,2.0,0,3.0,1.0,2,4,2.0,0,2
13229,4.0,2.0,2.0,0,3.0,1.0,3,1,1.0,0,1
13230,4.0,2.0,2.0,0,3.0,1.0,3,2,1.0,0,2
13231,4.0,2.0,2.0,0,3.0,1.0,3,3,1.0,0,3
13232,4.0,2.0,2.0,0,3.0,1.0,3,3,2.0,0,1
13233,4.0,2.0,2.0,0,3.0,1.0,3,3,7.0,0,1
13234,4.0,2.0,2.0,0,3.0,1.0,3,4,1.0,0,1
13235,4.0,2.0,2.0,0,3.0,1.0,4,3,1.0,0,3
13236,4.0,2.0,2.0,0,3.0,1.0,4,3,2.0,0,1
13237,4.0,2.0,2.0,0,3.0,1.0,4,4,1.0,0,2
13238,4.0,2.0,2.0,0,3.0,2.0,0,1,1.0,0,1
13239,4.0,2.0,2.0,0,3.0,2.0,0,2,1.0,0,4
13240,4.0,2.0,2.0,0,3.0,2.0,0,2,2.0,0,3
13241,4.0,2.0,2.0,0,3.0,2.0,0,2,7.0,0,1
13242,4.0,2.0,2.0,0,3.0,2.0,0,3,1.0,0,5
13243,4.0,2.0,2.0,0,3.0,2.0,0,3,2.0,0,4
13244,4.0,2.0,2.0,0,3.0,2.0,0,4,1.0,0,3
13245,4.0,2.0,2.0,0,3.0,2.0,0,4,7.0,0,1
13246,4.0,2.0,2.0,0,3.0,2.0,1,2,2.0,0,1
13247,4.0,2.0,2.0,0,3.0,2.0,1,3,1.0,0,3
13248,4.0,2.0,2.0,0,3.0,2.0,1,3,2.0,0,3
13249,4.0,2.0,2.0,0,3.0,2.0,1,4,1.0,0,2
13250,4.0,2.0,2.0,0,3.0,2.0,2,3,1.0,0,1
13251,4.0,2.0,2.0,0,3.0,2.0,3,4,2.0,0,1
13252,4.0,2.0,2.0,0,3.0,3.0,0,1,1.0,0,1
13253,4.0,2.0,2.0,0,3.0,3.0,0,2,1.0,0,4
13254,4.0,2.0,2.0,0,3.0,3.0,0,2,2.0,0,3
13255,4.0,2.0,2.0,0,3.0,3.0,0,2,7.0,0,1
13256,4.0,2.0,2.0,0,3.0,3.0,0,3,1.0,0,5
13257,4.0,2.0,2.0,0,3.0,3.0,0,3,2.0,0,4
13258,4.0,2.0,2.0,0,3.0,3.0,0,3,5.0,0,3
13259,4.0,2.0,2.0,0,3.0,3.0,0,4,1.0,0,3
13260,4.0,2.0,2.0,0,3.0,3.0,0,4,2.0,0,3
13261,4.0,2.0,2.0,0,3.0,3.0,1,2,1.0,0,1
13262,4.0,2.0,2.0,0,3.0,3.0,1,3,1.0,0,2
13263,4.0,2.0,2.0,0,3.0,3.0,1,3,2.0,0,1
13264,4.0,2.0,2.0,0,3.0,3.0,1,4,1.0,0,1
13265,4.0,2.0,2.0,0,3.0,3.0,2,2,1.0,0,1
13266,4.0,2.0,2.0,0,3.0,3.0,2,3,1.0,0,1
13267,4.0,2.0,2.0,0,3.0,3.0,2,3,2.0,0,1
13268,4.0,2.0,2.0,0,3.0,3.0,3,3,2.0,0,3
13269,4.0,2.0,2.0,0,3.0,4.0,0,2,1.0,0,3
13270,4.0,2.0,2.0,0,3.0,4.0,0,2,2.0,0,1
13271,4.0,2.0,2.0,0,3.0,4.0,0,3,1.0,0,4
13272,4.0,2.0,2.0,0,3.0,4.0,0,3,2.0,0,3
13273,4.0,2.0,2.0,0,3.0,4.0,1,3,1.0,0,1
13274,4.0,2.0,2.0,0,4.0,1.0,0,1,1.0,0,3
13275,4.0,2.0,2.0,0,4.0,1.0,0,2,1.0,0,5
13276,4.0,2.0,2.0,0,4.0,1.0,0,2,2.0,0,4
13277,4.0,2.0,2.0,0,4.0,1.0,0,2,3.0,0,1
13278,4.0,2.0,2.0,0,4.0,1.0,0,2,6.0,0,1
13279,4.0,2.0,2.0,0,4.0,1.0,0,2,7.0,0,3
13280,4.0,2.0,2.0,0,4.0,1.0,0,3,1.0,0,5
13281,4.0,2.0,2.0,0,4.0,1.0,0,3,2.0,0,5
13282,4.0,2.0,2.0,0,4.0,1.0,0,3,5.0,0,3
13283,4.0,2.0,2.0,0,4.0,1.0,0,3,7.0,0,1
13284,4.0,2.0,2.0,0,4.0,1.0,0,4,1.0,0,4
13285,4.0,2.0,2.0,0,4.0,1.0,0,4,2.0,0,4
13286,4.0,2.0,2.0,0,4.0,1.0,1,1,2.0,0,2
13287,4.0,2.0,2.0,0,4.0,1.0,1,2,2.0,0,2
13288,4.0,2.0,2.0,0,4.0,1.0,1,3,1.0,0,4
13289,4.0,2.0,2.0,0,4.0,1.0,1,3,2.0,0,2
